duration,max_ay,min_ay,range_ay,mean_ay,std_ay,gyro_var,label,set_id,rep_id,start_time,end_time
4.23195799999985,0.952,-0.852,1.8039999999999998,-0.1351320754716981,0.5809147889234978,53.648047506491416,1,12,7,2780.515307,2784.747265
13.762720999999601,0.585,-1.85,2.435,-0.5691518895348837,0.5147266344182795,133.24352163896393,1,12,8,2784.757981,2798.520702
4.3679839999999786,0.739,-0.925,1.6640000000000001,-0.2696050228310502,0.5216882251565668,169.84685096907901,0,13,0,2909.660438,2914.028422
3.995687000000089,0.77,-0.813,1.583,-0.15920698254364093,0.48618918103115255,90.21243692525545,0,13,1,2914.038406,2918.034093
4.392534999999953,0.751,-0.803,1.554,-0.21107256235827665,0.4837339312852204,38.490405357191705,0,13,2,2918.051814,2922.444349
3.676792000000205,0.729,-0.84,1.569,-0.1851924119241193,0.5060831935067684,121.06513778735466,0,13,3,2922.456741,2926.133533
3.9498250000001462,0.782,-0.885,1.667,-0.223290404040404,0.5048224750563894,46.84734005848255,0,13,4,2926.147685,2930.09751
4.009129999999914,0.879,-0.832,1.7109999999999999,-0.16220149253731342,0.5317754423554173,51.268783188064646,1,13,5,2930.107716,2934.116846
4.130269999999655,0.918,-0.833,1.751,-0.05967391304347824,0.6015998175923927,49.986783387360255,1,13,6,2934.127382,2938.257652
6.967191000000184,0.415,-1.163,1.578,-0.34457388809182216,0.49055423585355384,107.33613342995706,1,13,7,2938.267629,2945.23482
3.8278299999997216,0.795,-0.898,1.693,-0.259875,0.5025944977481017,40.93851102213542,0,14,0,2999.758984,3003.586814
3.5112910000002557,0.703,-0.842,1.545,-0.21997727272727274,0.5211497991171394,78.26452999118673,0,14,1,3003.595579,3007.10687
3.559158000000025,0.756,-0.844,1.6,-0.15878151260504197,0.5054132872399779,48.762952900093374,0,14,2,3007.117967,3010.677125
4.002433999999994,0.756,-1.056,1.812,-0.22169576059850377,0.4878498524246019,49.689143692564095,0,14,3,3010.685662,3014.688096
3.616563000000042,0.825,-0.82,1.645,-0.1504132231404959,0.5356472668985555,27.1788929137354,0,14,4,3014.698734,3018.315297
3.8530100000002676,0.825,-0.826,1.6509999999999998,-0.16553626943005184,0.5137807741806705,44.34306345722704,0,14,5,3018.326357,3022.179367
3.693714,0.812,-0.804,1.616,-0.20533513513513516,0.5152509082915352,55.494452737100076,0,14,6,3022.186161,3025.879875
3.982641000000058,0.835,-0.921,1.756,-0.1853358395989975,0.5180067276769007,23.212153236637963,0,14,7,3025.885609,3029.86825
3.9752300000000105,0.841,-0.814,1.6549999999999998,-0.18216541353383464,0.5374403436794661,26.10853562976363,0,14,8,3029.877491,3033.852721
4.028502000000117,0.86,-0.801,1.661,-0.1862029702970297,0.542633761755678,32.17774929903931,0,14,9,3033.87203,3037.900532
4.100275999999667,0.81,-0.816,1.626,-0.233734793187348,0.5221444927136414,27.731062550600576,1,14,10,3037.905959,3042.006235
4.721367999999984,0.9,-0.802,1.702,0.11944397463002117,0.5373576270762462,53.74691238283817,1,14,11,3042.017404,3046.738772
6.355334000000312,0.375,-1.276,1.651,-0.4624253968253968,0.49152472849296264,3005.491103399909,1,14,12,3046.747876,3053.10321
4.307589999999891,0.472,-0.985,1.4569999999999999,-0.5663657407407408,0.3742725976408394,1963.705928082685,0,15,0,3166.980619,3171.288209
